AgeRange,YearsExperience,Industry,Education,Location,Salary,Modality,Gender
1,1,25,1,36,47500,0,0
1,1,13,1,26,47500,0,0
0,1,10,1,21,47500,1,0
2,1,21,6,13,47500,2,0
1,1,27,1,3,47500,2,0
1,2,10,1,27,47500,1,0
3,7,10,1,25,47500,1,0
1,2,17,4,11,47400,0,0
2,6,4,0,1,47300,1,0
3,10,18,6,19,47236,1,0
2,2,19,1,25,47050,1,0
3,5,32,0,19,47049,1,2
2,9,18,6,19,47000,2,0
1,1,0,1,7,47000,2,0
3,1,25,1,29,47000,2,0
1,1,14,1,0,47000,0,0
4,5,21,1,8,47000,2,0
1,1,25,1,22,47000,2,0
1,1,36,1,2,47000,2,0
3,10,32,1,26,47000,2,0
2,4,18,1,39,47000,2,0
2,6,14,6,31,47000,2,0
3,10,10,4,21,47000,1,0
2,3,18,4,41,47000,1,0
2,2,36,6,25,47000,1,2
1,2,4,1,5,47000,1,2
1,2,21,1,5,47000,0,0
2,4,4,6,40,47000,2,0
1,2,14,6,16,47000,2,0
1,6,4,1,0,47000,0,0
2,4,25,1,17,47000,1,0
1,2,18,1,3,47000,2,0
1,1,14,1,14,47000,2,0
0,1,29,1,26,47000,0,0
2,3,18,1,0,47000,2,0
1,2,35,1,4,47000,0,0
2,4,18,1,24,47000,0,0
1,1,18,1,9,47000,1,0
1,1,25,1,9,47000,1,0
3,3,20,1,35,47000,1,0
1,2,25,1,3,47000,1,0
1,1,17,1,26,47000,2,0
1,2,17,1,38,47000,1,0
1,4,10,1,0,47000,1,0
1,7,18,1,24,47000,1,0
1,7,18,1,10,47000,2,0
2,3,10,1,10,47000,1,0
1,2,30,1,41,47000,2,0
1,3,0,0,27,47000,1,0
1,1,22,1,24,47000,0,0
1,2,1,1,9,47000,2,0
0,1,36,3,32,47000,1,0
2,3,18,1,5,47000,2,0
2,1,22,1,11,47000,2,0
1,1,1,1,0,47000,2,0
2,5,4,1,28,47000,2,2
1,1,10,1,21,47000,1,0
5,12,14,0,5,47000,1,0
1,3,10,4,0,47000,1,0
1,2,1,1,24,47000,0,0
2,3,32,0,26,47000,1,2
2,5,32,1,11,47000,1,0
2,3,14,4,7,47000,0,0
1,1,10,1,11,47000,1,0
1,1,1,1,5,47000,2,0
1,3,33,1,27,47000,2,2
1,1,18,4,38,47000,1,0
1,1,25,1,1,47000,2,2
1,1,26,1,5,47000,2,0
3,7,4,1,6,47000,2,2
3,1,25,1,5,47000,0,0
2,5,25,1,33,47000,2,0
1,3,10,4,14,47000,1,0
1,2,36,1,22,47000,0,2
2,3,10,1,14,47000,1,0
3,10,10,1,1,47000,1,0
3,10,18,4,21,47000,0,0
1,3,14,6,29,47000,0,0
2,4,18,1,9,47000,0,0
2,5,22,1,13,47000,0,0
1,4,4,3,3,47000,1,2
3,11,24,1,39,47000,1,2
1,1,22,1,24,47000,2,0
1,1,30,1,29,47000,2,2
1,1,10,1,5,47000,1,0
2,3,18,1,9,47000,0,1
1,3,18,1,14,46985,2,0
0,1,22,1,36,46954,1,0
3,7,23,3,9,46900,1,0
1,3,18,1,3,46900,1,0
1,2,31,1,19,46800,1,0
2,2,27,7,21,46800,1,0
2,3,33,1,1,46800,2,0
1,2,18,1,38,46800,1,0
3,7,10,4,39,46800,1,0
1,5,25,4,21,46800,2,0
1,2,10,1,5,46800,2,0
1,1,14,1,4,46800,0,0
2,10,32,1,24,46779,1,0
4,5,23,1,14,46600,2,0
1,1,36,1,1,46600,2,2
1,2,18,1,40,46500,1,0
2,1,20,1,10,46500,1,0
1,2,1,1,14,46500,2,0
2,2,33,4,24,46500,1,0
1,3,10,1,22,46500,1,0
2,4,10,1,14,46400,1,0
2,1,23,0,40,46384,0,2
1,2,32,6,5,46350,1,0
3,1,18,0,7,46323,2,0
1,2,33,1,10,46300,2,0
1,3,10,1,0,46300,1,0
1,2,22,1,9,46200,1,0
1,3,18,7,24,46180,1,0
1,1,17,1,19,46083,1,0
2,6,18,1,16,46080,0,0
1,3,18,3,19,46080,1,0
1,1,4,1,28,46009,1,0
2,5,12,4,4,46009,1,0
3,12,32,3,29,46000,1,0
2,5,4,1,40,46000,1,0
2,7,32,1,1,46000,0,0
2,5,22,4,3,46000,0,0
3,5,25,1,11,46000,2,0
2,12,21,6,34,46000,2,0
1,2,18,1,19,46000,0,0
1,2,29,3,10,46000,2,0
1,2,10,4,10,46000,1,0
1,3,22,1,30,46000,1,0
1,2,10,1,8,46000,0,2
1,1,24,1,2,46000,1,0
1,2,18,1,3,46000,0,0
3,9,25,1,30,46000,1,0
1,1,10,1,14,46000,1,0
1,2,25,1,23,46000,2,0
1,2,10,1,40,46000,1,0
1,3,5,1,19,46000,0,2
2,3,18,6,23,46000,2,0
1,4,18,3,8,46000,1,0
1,3,10,1,33,46000,1,0
1,1,10,4,26,46000,0,0
2,5,10,6,38,46000,1,0
1,4,4,0,7,46000,1,0
1,1,10,1,41,46000,2,0
1,5,32,1,41,46000,1,0
2,6,10,4,10,46000,1,0
1,1,18,4,9,46000,0,2
1,4,12,1,19,46000,2,0
0,2,29,0,8,46000,1,2
3,5,25,1,9,46000,2,0
3,8,10,4,19,46000,1,0
1,2,10,1,27,46000,1,0
1,1,0,1,5,46000,2,0
1,3,10,1,38,46000,1,0
1,3,36,1,38,46000,2,0
1,1,1,1,13,46000,2,0
2,4,21,3,19,46000,1,0
3,12,34,6,29,46000,2,0
0,1,36,1,38,46000,2,0
1,3,30,1,24,46000,0,0
1,2,10,4,3,46000,1,0
0,1,16,5,28,46000,1,0
2,2,32,0,5,46000,1,0
1,2,20,1,22,46000,0,0
1,2,14,1,26,46000,2,0
2,6,19,1,40,46000,1,0
1,2,6,1,13,46000,1,0
3,10,36,6,22,46000,0,0
1,1,7,1,16,46000,2,0
1,3,18,1,3,46000,2,0
2,4,21,3,8,46000,2,2
1,1,18,1,9,46000,2,0
0,1,32,1,17,46000,1,2
3,6,14,1,9,46000,2,0
2,4,25,1,22,46000,2,0
1,2,25,1,10,46000,2,0
1,1,14,1,24,46000,2,2
2,5,26,1,23,46000,2,2
2,5,7,1,5,46000,0,0
1,3,12,1,9,46000,1,0
1,1,26,1,41,46000,2,0
1,1,18,4,5,46000,0,0
5,18,10,4,1,46000,1,0
0,1,0,1,17,46000,2,0
1,1,10,1,25,46000,1,0
1,1,14,1,34,46000,0,2
1,1,7,1,26,45900,2,0
2,5,22,1,19,45900,2,1
1,6,10,1,24,45900,0,0
1,3,31,1,26,45800,2,0
3,3,23,1,24,45800,0,0
1,6,18,0,21,45800,2,0
1,2,4,6,35,45800,1,0
4,11,10,1,16,45800,1,0
1,2,10,1,33,45800,1,0
1,2,32,1,24,45760,2,0
2,2,20,6,19,45760,2,0
1,3,18,4,0,45760,2,0
1,1,29,1,14,45760,1,0
2,3,20,1,4,45760,2,0
2,6,18,7,1,45760,1,0
1,4,4,1,24,45760,1,0
1,2,19,1,36,45760,1,0
1,2,4,1,5,45760,1,2
2,4,18,4,26,45760,1,0
1,1,21,1,24,45750,0,0
2,10,32,6,5,45750,1,0
0,1,11,1,41,45711,1,0
1,6,27,7,10,45706,0,0
2,8,18,0,0,45667,2,1
1,2,27,4,9,45600,1,0
2,2,18,1,3,45500,1,0
1,2,17,4,0,45500,0,2
1,4,18,1,6,45500,0,0
2,6,17,1,35,45406,1,0
0,2,36,1,9,45240,2,2
1,1,21,0,41,45176,1,2
1,5,32,6,29,45136,1,0
1,3,25,1,19,45120,0,0
1,2,25,1,28,45000,2,0
3,2,36,0,10,45000,2,0
1,1,1,1,5,45000,0,0
1,1,21,1,1,45000,2,0
1,1,25,1,5,45000,2,0
2,1,33,1,5,45000,2,0
1,3,25,1,9,45000,0,0
4,14,27,6,35,45000,2,0
1,2,1,1,33,45000,2,0
3,4,31,1,7,45000,1,0
3,1,17,1,24,45000,2,0
2,4,23,1,9,45000,2,0
1,1,36,1,37,45000,0,0
1,1,35,1,31,45000,1,0
1,2,1,1,19,45000,2,0
0,2,1,1,5,45000,0,0
2,3,26,1,24,45000,1,0
1,4,12,1,19,45000,0,0
1,2,12,1,38,45000,1,0
2,2,14,0,29,45000,0,0
1,1,18,1,19,45000,0,0
1,2,33,1,9,45000,0,0
1,1,17,1,18,45000,0,0
2,5,18,1,24,45000,0,0
3,1,33,1,10,45000,2,0
1,1,14,1,16,45000,2,0
1,2,25,1,2,45000,1,0
1,1,29,1,26,45000,2,0
1,1,33,1,41,45000,2,0
1,2,18,1,3,45000,1,0
3,8,21,0,20,45000,0,0
1,1,10,1,1,45000,0,0
2,7,10,1,28,45000,2,0
1,3,10,1,9,45000,1,0
1,3,14,1,9,45000,2,0
0,1,1,1,24,45000,2,0
1,2,18,1,0,45000,0,0
1,1,26,1,3,45000,0,0
0,1,33,1,0,45000,2,0
1,1,1,1,19,45000,2,0
2,8,25,1,40,45000,0,0
3,10,18,6,12,45000,1,0
2,4,14,1,31,45000,2,0
1,2,28,1,13,45000,1,0
3,7,27,7,30,45000,0,2
1,3,10,4,21,45000,1,2
1,2,0,1,19,45000,0,2
1,1,20,1,19,45000,1,2
1,2,12,1,19,45000,1,2
2,4,29,1,22,45000,0,2
2,6,37,4,26,45000,0,2
1,1,25,1,23,45000,1,2
1,3,28,1,13,45000,2,2
1,1,33,1,11,45000,0,0
1,1,22,1,24,45000,1,0
3,1,6,1,33,45000,0,0
2,2,21,0,34,45000,2,0
1,1,30,1,24,45000,2,0
2,3,36,1,14,45000,2,0
1,3,21,1,31,45000,0,0
1,1,13,1,24,45000,0,0
2,1,7,4,41,45000,0,0
1,2,10,6,18,45000,1,0
1,4,36,1,33,45000,2,0
1,1,1,1,10,45000,2,0
1,3,25,1,14,45000,0,0
1,1,30,1,24,45000,2,0
1,1,25,1,25,45000,1,0
1,2,18,1,25,45000,1,0
1,1,17,4,35,45000,0,0
2,4,21,3,5,45000,1,0
1,3,25,1,22,45000,0,0
2,2,31,1,10,45000,1,0
1,3,22,1,24,45000,1,0
1,1,25,1,24,45000,2,0
1,1,33,0,29,45000,2,0
1,1,10,1,8,45000,2,0
2,2,36,1,13,45000,0,2
2,5,19,6,13,45000,1,2
1,1,14,1,16,45000,2,0
1,4,25,1,14,45000,2,0
0,1,33,6,5,45000,2,2
1,1,18,3,40,45000,1,0
1,4,18,1,29,45000,1,0
2,6,4,6,7,45000,1,0
1,4,25,4,24,45000,2,0
2,2,18,2,29,45000,1,2
1,1,34,4,24,45000,1,2
2,10,31,4,8,45000,2,0
2,2,14,1,28,45000,2,0
1,4,27,1,0,45000,1,0
1,1,6,4,26,45000,1,0
2,4,18,1,40,45000,0,0
1,3,25,1,9,45000,2,0
3,1,21,0,3,45000,1,0
1,1,36,1,22,45000,0,0
2,5,8,1,22,45000,2,0
1,1,36,1,23,45000,0,0
0,1,14,1,9,45000,2,0
2,1,14,6,0,45000,1,0
1,2,29,1,17,45000,1,0
1,1,14,1,3,45000,2,0
1,3,17,1,39,45000,1,0
1,1,16,1,7,45000,0,0
2,5,25,1,0,45000,2,0
1,2,26,1,5,45000,2,0
1,1,10,4,41,45000,2,0
2,5,35,1,27,45000,0,0
4,13,10,4,11,45000,1,0
1,2,36,1,31,45000,1,0
3,1,25,1,24,45000,2,0
2,4,21,6,19,45000,1,0
1,6,32,6,3,45000,0,0
2,1,14,0,9,45000,2,0
1,1,31,1,19,45000,2,0
1,5,10,1,15,45000,2,0
1,1,1,1,5,45000,2,0
2,1,18,1,10,45000,2,0
1,2,32,1,41,45000,1,0
2,1,18,1,19,45000,1,0
3,8,10,4,23,45000,1,0
1,1,31,1,29,45000,1,2
2,4,10,1,13,45000,2,0
4,8,18,6,25,45000,2,0
2,4,32,1,27,45000,2,2
2,6,25,1,0,45000,2,0
1,1,14,1,40,45000,1,0
3,2,13,6,19,45000,0,0
0,1,1,1,5,45000,2,0
0,4,36,0,1,45000,0,2
1,3,18,1,39,45000,1,0
1,2,25,1,25,45000,2,0
1,2,14,1,7,45000,0,2
3,2,27,1,19,45000,1,0
1,2,32,1,19,45000,1,0
1,1,12,1,19,45000,1,0
1,2,25,1,33,45000,0,0
2,1,18,1,19,45000,0,0
2,6,19,1,24,45000,1,2
2,4,33,1,19,45000,2,0
1,1,35,1,27,45000,0,0
2,1,29,1,24,45000,1,0
1,3,12,1,19,45000,0,0
0,1,27,6,0,45000,2,2
1,1,12,1,33,45000,2,0
1,4,32,1,29,45000,1,0
1,4,18,4,6,45000,1,0
1,2,18,4,11,45000,1,0
1,2,22,2,6,45000,2,2
1,1,34,1,24,45000,0,0
1,1,26,1,1,45000,0,0
1,2,25,1,3,45000,2,0
1,2,27,1,41,45000,1,0
1,7,36,1,25,45000,2,2
2,1,30,4,3,45000,2,0
1,3,14,1,33,45000,1,2
1,2,7,1,24,45000,2,2
1,5,31,6,24,45000,2,0
1,1,25,1,24,45000,2,0
1,2,3,1,41,45000,2,0
1,3,21,6,26,45000,0,0
1,1,18,1,28,45000,1,0
1,2,13,1,9,45000,2,0
2,4,12,1,19,45000,0,0
1,8,16,6,18,45000,1,0
1,1,36,3,21,45000,2,1
2,5,25,1,33,45000,2,0
2,3,18,1,33,45000,2,0
2,3,21,1,23,45000,1,0
1,3,18,1,8,45000,2,0
1,1,1,1,24,45000,2,1
1,3,10,4,33,45000,1,0
1,1,26,1,26,45000,2,0
1,1,26,1,24,45000,0,2
3,5,7,1,41,45000,2,0
1,2,10,4,10,45000,1,0
2,2,36,1,24,45000,2,0
4,3,20,6,7,45000,2,0
1,2,32,6,19,45000,1,0
1,2,22,6,0,45000,1,0
2,5,10,1,5,45000,1,0
2,3,18,1,24,45000,0,0
1,3,36,6,9,45000,1,2
1,4,10,1,6,45000,1,0
1,2,32,6,0,45000,1,0
2,3,18,1,2,45000,1,0
1,3,12,6,13,45000,1,0
5,10,10,0,2,45000,1,0
5,13,18,3,38,45000,2,2
2,5,10,4,0,45000,1,0
1,1,21,1,21,45000,2,0
2,4,0,1,5,45000,2,0
1,1,25,1,11,45000,0,0
1,2,18,1,11,45000,1,0
1,2,26,4,24,45000,2,0
1,1,14,1,28,45000,0,2
1,2,26,1,24,45000,2,0
1,2,31,6,11,45000,0,2
2,4,21,1,16,45000,0,0
1,2,24,1,9,45000,0,2
1,1,17,1,41,45000,2,0
4,2,22,1,29,45000,1,0
1,1,14,1,1,45000,0,0
1,1,19,1,19,45000,2,0
2,6,31,1,34,45000,2,0
1,3,12,1,19,45000,2,0
1,2,30,1,19,45000,2,0
1,6,4,6,5,45000,0,0
2,3,34,4,1,45000,1,0
1,3,31,1,24,45000,0,0
1,1,14,1,26,45000,0,2
4,7,21,7,5,45000,2,0
2,6,12,1,26,45000,1,0
1,1,25,1,21,45000,1,0
0,2,18,1,5,45000,0,0
1,3,18,1,17,45000,0,0
3,5,14,6,41,45000,2,0
0,2,16,3,14,45000,0,2
1,2,1,1,11,45000,2,0
3,4,22,1,29,45000,2,0
1,1,36,1,8,45000,2,2
1,2,31,1,3,45000,1,0
0,1,30,1,1,45000,0,0
1,2,25,1,19,45000,0,0
1,1,26,1,19,45000,2,2
1,3,18,1,24,45000,0,0
2,1,22,2,28,45000,1,0
4,7,36,1,41,45000,2,0
5,5,10,2,35,45000,0,0
2,4,18,1,24,45000,2,0
1,2,18,1,4,45000,1,0
1,1,12,1,24,45000,2,0
2,3,10,4,1,45000,2,0
1,1,25,1,22,45000,0,0
1,1,18,1,3,45000,0,2
1,1,32,1,40,45000,1,0
1,2,10,4,39,45000,2,0
1,6,32,1,9,45000,1,0
2,6,10,1,15,45000,0,0
1,2,13,4,24,45000,1,0
1,2,10,1,14,45000,1,2
2,7,32,6,17,45000,1,2
1,2,31,1,0,45000,1,0
1,1,1,1,11,45000,2,0
2,5,1,1,24,45000,2,0
1,1,23,1,4,45000,2,0
2,8,21,6,1,45000,2,2
1,1,24,4,13,45000,1,2
1,1,24,4,13,45000,1,0
1,1,20,1,22,45000,2,0
1,5,18,1,41,45000,1,2
1,4,36,1,41,45000,1,2
1,1,26,1,24,45000,0,0
1,3,13,1,33,45000,1,0
1,2,21,1,0,45000,2,0
0,1,14,1,2,45000,0,2
1,1,18,1,19,45000,2,0
1,3,25,1,28,45000,2,0
1,1,25,1,7,45000,0,0
2,10,27,7,28,44990,0,0
1,1,32,1,9,44950,2,0
4,10,32,6,0,44928,0,0
1,2,10,1,13,44911,1,0
3,4,18,6,8,44821,2,2
2,5,4,6,29,44720,1,0
1,6,27,7,37,44720,1,0
2,5,37,4,1,44720,2,0
2,1,14,0,4,44700,2,0
2,4,15,3,27,44500,2,0
2,1,36,0,2,44500,2,0
2,4,0,1,7,44500,1,0
2,5,29,0,34,44408,0,0
1,1,14,1,3,44398,0,0
2,3,21,1,19,44387,1,0
1,2,10,1,35,44290,1,0
1,1,36,1,9,44200,2,0
1,2,12,1,19,44200,2,0
1,1,14,1,27,44100,0,0
2,2,22,1,24,44095,0,0
1,1,0,1,14,44048,2,0
1,3,13,1,24,44000,2,0
1,3,14,6,27,44000,1,0
2,6,26,1,24,44000,1,0
2,2,36,1,10,44000,0,0
1,2,14,1,27,44000,2,0
1,2,36,1,1,44000,2,0
0,2,14,1,19,44000,2,0
3,1,10,1,27,44000,1,0
1,1,31,6,9,44000,2,0
1,4,4,1,2,44000,0,0
2,6,4,6,32,44000,1,0
1,2,22,1,20,44000,1,0
1,1,25,1,24,44000,2,0
1,2,21,1,8,44000,0,0
2,3,10,1,5,44000,1,0
1,6,4,0,27,44000,1,2
2,3,14,1,5,44000,2,0
1,1,14,1,20,44000,1,0
2,7,18,1,25,44000,2,0
1,2,3,1,11,44000,2,0
2,4,24,1,17,44000,1,0
1,3,35,1,31,44000,0,0
2,4,11,6,22,44000,1,0
1,3,33,1,24,44000,2,2
2,4,18,4,34,44000,1,0
1,2,0,1,24,44000,0,0
0,1,21,6,19,44000,1,2
1,3,10,1,18,44000,1,0
2,4,10,4,23,44000,1,0
1,1,18,1,29,44000,2,0
0,2,18,4,35,44000,1,2
1,2,10,4,29,44000,1,0
1,2,3,1,19,44000,0,0
1,1,35,3,19,44000,1,2
1,1,23,1,5,44000,0,0
1,5,14,1,19,44000,1,0
2,1,21,6,34,44000,2,0
1,4,4,3,3,44000,1,0
2,1,33,6,29,44000,1,0
1,2,18,1,3,44000,1,0
0,3,16,3,3,44000,1,0
1,2,17,1,3,44000,2,0
0,3,32,6,38,44000,0,1
5,19,18,1,29,44000,1,0
0,1,16,0,4,44000,0,0
1,1,36,1,28,44000,0,0
1,1,29,1,20,44000,0,2
3,6,34,1,3,44000,2,2
2,4,18,7,24,44000,1,0
2,1,18,1,39,44000,1,0
2,8,32,6,38,44000,1,2
2,3,18,4,11,44000,1,0
2,4,11,1,8,44000,1,2
3,6,20,3,27,43992,2,0
1,6,10,6,13,43900,1,1
1,2,4,1,24,43875,1,2
2,2,3,1,5,43815,1,0
1,1,10,1,22,43750,0,0
2,4,10,1,19,43700,0,2
5,10,10,1,6,43700,0,2
3,7,17,1,34,43700,0,0
0,1,36,6,24,43680,2,0
2,7,27,1,24,43680,1,0
1,2,18,1,19,43680,0,0
0,3,16,6,19,43680,1,0
1,2,4,6,16,43680,1,0
2,2,14,1,25,43680,2,0
1,2,29,1,20,43680,1,0
0,2,33,3,24,43680,1,0
1,2,21,1,22,43680,1,0
1,2,22,1,3,43680,2,0
1,1,5,1,7,43680,1,0
5,5,31,7,27,43680,2,0
5,1,18,6,33,43680,2,0
1,8,32,4,38,43680,0,0
0,1,18,3,41,43680,2,0
0,1,18,6,36,43680,0,0
2,4,18,3,3,43680,2,2
3,11,19,0,19,43680,1,0
2,3,10,1,23,43680,2,0
3,1,17,6,30,43680,2,0
1,4,32,3,10,43680,1,2
1,1,18,1,1,43680,1,0
1,3,10,1,28,43600,1,0
4,4,10,1,19,43600,1,0
2,7,10,1,27,43500,1,0
2,9,3,6,19,43472,1,0
1,8,33,6,33,43400,2,0
2,1,24,3,26,43260,0,0
1,2,10,1,20,43209,1,0
1,1,25,1,10,43200,0,2
0,1,18,1,9,43200,0,0
1,2,29,0,17,43200,1,0
5,1,17,6,8,43180,2,2
1,1,4,1,17,43160,1,2
1,4,4,6,1,43100,1,0
2,4,15,0,14,43056,1,0
2,1,29,4,5,43033,1,0
3,6,22,6,34,43000,1,0
4,5,33,1,24,43000,1,0
3,3,22,6,27,43000,1,0
1,2,32,1,38,43000,2,0
0,1,22,1,5,43000,1,0
4,1,25,1,11,43000,2,0
1,5,4,0,3,43000,1,0
2,5,18,0,31,43000,2,0
5,1,18,3,24,43000,1,2
2,5,26,1,22,43000,2,1
2,3,19,6,9,43000,1,0
1,1,17,1,41,43000,2,0
5,5,35,6,6,43000,2,0
2,6,4,1,3,43000,2,0
1,2,35,1,0,43000,0,0
1,3,12,1,21,43000,2,0
1,2,25,1,29,43000,2,0
2,2,25,1,7,43000,1,0
1,2,30,1,24,43000,2,0
1,2,25,1,33,43000,1,2
1,1,4,1,23,43000,0,0
2,4,25,1,39,43000,2,2
4,5,36,1,3,43000,2,0
1,3,32,1,26,43000,1,0
2,5,4,0,24,43000,1,0
1,2,35,1,22,43000,2,0
1,1,14,1,19,43000,1,0
1,1,25,1,41,43000,2,0
3,8,21,1,6,43000,2,0
1,3,18,1,10,43000,0,0
1,3,14,6,18,43000,1,0
1,3,18,0,18,43000,2,0
2,2,25,6,24,43000,2,0
2,5,21,1,34,43000,2,0
2,6,27,6,23,43000,0,0
1,3,1,1,9,43000,0,0
1,3,10,6,30,43000,1,2
1,3,25,1,5,43000,0,0
1,2,10,4,6,43000,0,2
3,6,10,4,0,43000,1,0
3,1,27,1,24,43000,1,0
2,5,18,1,22,43000,2,0
5,3,27,1,21,43000,1,0
1,1,13,1,16,43000,0,0
1,3,33,4,23,43000,0,2
1,1,33,1,14,43000,1,0
1,2,33,1,18,43000,0,2
2,5,27,1,0,43000,1,0
2,5,20,6,13,43000,0,0
1,1,18,1,34,43000,0,0
1,1,22,1,0,43000,1,0
1,1,21,1,1,43000,2,0
1,5,5,3,7,43000,1,0
3,7,17,1,6,43000,0,0
1,3,25,1,24,43000,0,0
2,1,21,0,18,43000,2,0
2,4,1,1,10,43000,2,0
1,2,10,1,26,43000,1,0
1,4,18,1,22,43000,1,2
2,3,16,1,40,43000,1,0
0,1,25,1,0,43000,1,0
2,5,17,1,20,43000,0,0
4,7,19,6,13,42999,1,0
2,2,18,1,24,42924,1,0
2,5,37,1,11,42910,1,2
0,1,24,3,5,42900,1,0
2,5,37,1,11,42900,1,2
2,7,10,1,30,42895,1,0
0,2,11,6,22,42848,2,2
1,1,17,1,10,42711,0,0
1,2,32,1,3,42705,1,0
4,1,4,1,30,42640,1,0
1,2,18,1,19,42640,1,0
1,1,37,1,40,42600,2,0
1,2,36,1,1,42600,2,0
1,3,29,1,31,42598,1,0
0,1,10,1,22,42500,2,0
1,1,30,1,24,42500,0,0
1,3,1,1,30,42500,2,0
1,1,22,1,24,42500,0,0
2,3,18,6,5,42500,2,0
2,2,32,1,6,42500,2,2
1,2,25,1,4,42500,0,0
2,6,10,1,11,42500,1,0
2,5,10,4,10,42495,0,0
2,5,22,4,25,42400,1,2
2,4,21,6,0,42291,0,2
1,3,10,4,4,42281,1,0
3,10,18,1,12,42240,2,0
1,2,22,4,29,42240,0,2
2,3,36,1,19,42240,2,0
2,4,36,6,18,42240,1,2
1,1,18,1,5,42224,2,0
2,6,4,0,13,42224,2,2
1,2,10,1,32,42024,0,0
2,4,10,1,33,42000,0,0
2,5,36,4,1,42000,2,0
1,2,25,1,35,42000,0,0
1,3,23,1,9,42000,1,0
1,2,10,1,14,42000,0,0
5,10,21,6,13,42000,1,0
2,1,4,1,5,42000,1,0
1,1,14,1,40,42000,2,0
0,4,4,3,3,42000,1,0
1,4,16,0,9,42000,1,0
1,5,10,1,19,42000,1,0
1,1,33,1,10,42000,0,0
1,5,25,0,9,42000,2,0
2,8,14,6,26,42000,1,2
0,1,36,1,11,42000,2,2
1,1,33,1,41,42000,2,2
1,3,18,7,8,42000,1,0
1,1,18,1,8,42000,0,0
3,3,32,1,24,42000,1,0
0,2,25,0,11,42000,1,0
2,4,14,1,25,42000,1,0
3,5,23,1,11,42000,2,2
1,3,4,3,36,42000,1,0
1,3,0,1,31,42000,2,2
1,6,32,6,13,42000,1,0
1,1,25,1,4,42000,2,0
2,3,18,1,10,42000,2,0
1,1,20,1,7,42000,1,2
1,1,30,1,16,42000,2,0
0,1,11,0,10,42000,2,2
2,8,33,1,24,42000,1,0
1,1,23,1,5,42000,2,0
1,1,26,1,3,42000,2,2
1,3,18,1,9,42000,1,0
1,2,32,3,6,42000,1,0
1,4,16,0,33,42000,1,0
2,6,11,0,40,42000,1,0
1,1,5,1,30,42000,2,0
1,1,14,1,14,42000,2,0
1,2,4,0,5,42000,0,0
2,9,13,6,19,42000,0,0
1,2,25,1,6,42000,2,0
0,1,36,1,3,42000,1,0
3,4,27,6,22,42000,2,0
1,2,4,1,24,42000,2,2
2,2,21,6,28,42000,1,0
2,1,10,1,9,42000,1,0
3,4,1,1,24,42000,0,0
1,4,33,7,33,42000,1,0
0,2,31,6,22,42000,1,0
1,2,1,1,10,42000,0,0
4,11,22,3,30,42000,1,2
2,1,34,1,27,42000,1,0
1,5,29,1,1,42000,1,0
1,2,36,1,26,42000,1,0
1,3,25,1,10,42000,1,0
1,3,36,1,19,42000,2,0
3,12,32,0,23,42000,0,0
1,4,33,1,26,42000,1,0
2,7,18,4,29,42000,2,2
2,8,4,1,9,42000,1,0
1,2,21,6,0,42000,2,0
1,1,26,1,24,42000,2,0
1,3,10,1,31,42000,2,0
1,1,18,1,10,42000,1,0
0,2,32,6,22,42000,1,2
1,1,17,1,41,42000,0,0
1,1,18,6,33,42000,0,2
6,2,22,1,38,42000,1,0
1,1,25,1,5,42000,2,0
1,3,20,6,33,42000,2,0
2,3,4,3,29,42000,1,0
2,2,26,1,19,42000,2,0
3,7,10,1,30,42000,1,0
2,2,23,6,31,42000,2,2
4,9,21,6,20,42000,2,0
1,2,18,1,6,42000,1,2
2,4,25,1,28,42000,0,0
2,3,10,1,23,42000,1,2
1,2,25,1,41,42000,2,0
2,7,18,6,9,42000,2,0
1,1,21,1,29,42000,2,2
2,5,18,6,29,42000,2,2
1,1,18,1,40,42000,0,0
2,5,10,1,19,42000,0,0
2,8,32,1,24,42000,0,0
1,1,32,1,19,42000,0,0
4,6,27,6,13,42000,1,0
2,3,19,0,6,42000,1,0
1,1,7,1,3,42000,2,0
1,2,17,1,32,42000,1,2
2,6,21,1,7,42000,2,0
1,2,31,1,23,42000,1,0
2,4,10,1,33,42000,2,0
1,3,17,1,41,42000,2,2
1,2,10,1,22,42000,1,0
1,1,10,1,30,42000,1,0
1,3,26,1,24,42000,0,0
1,1,25,1,6,42000,1,2
3,7,10,1,30,42000,1,0
0,1,25,1,40,42000,0,0
0,1,17,1,11,42000,1,0
1,2,30,1,3,42000,2,0
2,4,21,6,5,42000,1,0
1,4,14,0,26,42000,2,2
1,2,23,1,5,42000,2,0
1,1,21,1,7,42000,0,0
2,4,12,1,10,42000,1,2
1,2,30,1,22,42000,2,0
1,1,33,1,41,42000,0,0
2,5,14,6,17,42000,1,0
2,2,17,1,0,42000,0,2
1,1,18,3,41,42000,0,1
2,5,12,1,24,42000,1,0
0,1,6,6,29,42000,0,0
1,1,24,4,13,42000,1,2
2,2,17,1,29,42000,2,0
2,4,25,1,27,42000,1,0
1,1,1,1,5,42000,2,0
3,7,10,4,14,41967,1,0
2,1,10,1,39,41932,1,0
2,5,18,0,8,41870,2,0
1,2,36,3,8,41800,2,0
1,2,32,1,11,41800,0,0
2,2,10,4,18,41800,1,0
2,7,10,4,4,41794,0,0
2,3,10,1,8,41700,1,0
1,1,21,0,40,41680,2,0
1,4,12,1,19,41600,1,0
